Search Term,MOMO Title,Product Title,Similarity
磁磚縫,【小麥購物】瓷磚空鼓劑 瓷磚空鼓膠 地磚修補膠 瓷磚黏合劑 填縫劑 補牆劑 修補膠 牆面修補 瓷磚美縫 瓷磚脫落,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8968846
磁磚縫,Woober屋寶 Diy 磁磚填縫土 填縫劑 水泥灰 西班牙進口 高效抗裂 耐水耐污 補縫 填縫 細縫專用 無砂礫 職人專用,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8766848
磁磚縫,【活力優得】優得磁磚填縫劑&牆面裂縫修補劑-300G-2入(磁磚填縫劑),"磁磚縫隙修補劑, 彩虹藍, 1個",0.9094847
磁磚縫,美縫筆 磁磚美縫筆 磁磚美化馬克筆 縫隙修補筆 修色筆 改色筆 勾縫筆 填縫筆 磁磚美化,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8542871
磁磚縫,【十田修繕】內外牆/浴室 磁磚美縫/勾縫/填縫劑 500G(防霉 抗裂 防水 黏著劑 水泥 混凝土 批土),"磁磚縫隙修補劑, 彩虹藍, 1個",0.87691134
磁磚縫,【寶媽咪】牆縫專家磁磚填縫劑2入(Sgs認證填密密/不泛黃/牆面修補膏/裂縫/牆壁補牆膏),"磁磚縫隙修補劑, 彩虹藍, 1個",0.9127888
磁磚縫,愛家捷 易利修 磁磚填縫劑 600G(牆壁磁磚隙縫孔洞補土黏著劑),"磁磚縫隙修補劑, 彩虹藍, 1個",0.90432715
磁磚縫,塑鋼泥 塑鋼土 水泥填縫劑 美縫劑 填縫劑 填縫 速力康 修補 補漏 防漏 填縫泥 美縫 磁磚填縫劑,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8979853
磁磚縫,【特力屋】環保型耐水抗裂磁磚接著/勾縫劑 灰色 500G,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8484614
磁磚縫,Ke010 磁磚亮白接縫劑 居家修補 磁磚美縫劑 玄關 廚房 浴室(洗手間 走道 磁磚修復 凝固快乾 柔韌強勁),"磁磚縫隙修補劑, 彩虹藍, 1個",0.8691456
磁磚縫,【韓國Zetta】廚房浴室Diy瓷磚縫隙修補1抹即白填充美縫劑200G/瓶(防水防霉磁磚填縫劑-附藍色海綿1片-5年效),"磁磚縫隙修補劑, 彩虹藍, 1個",0.88189346
磁磚縫,【Hakka 生活小資美學客】塑鋼泥 塑鋼土 水泥填縫劑 補漏 防漏 美縫劑 填縫劑 速力康 填縫泥 密封劑 磁磚填縫劑 密封膠 防水膠 五金,"磁磚縫隙修補劑, 彩虹藍, 1個",0.8494888
磁磚縫,磁磚填縫劑 美縫劑 防水防霉 地板勾縫劑 磁磚膠 瓷磚溝縫填補 填縫膠 Da330,"磁磚縫隙修補劑, 彩虹藍, 1個",0.93776405
磁磚縫,瓷磚美縫劑🏆冠軍嚴選🏆 碧樂士 磚縫填縫劑 修補膠 填縫劑 填縫膠 補縫劑 補縫膠,"磁磚縫隙修補劑, 彩虹藍, 1個",0.9215655
磁磚縫,日創生活 管裝磁磚修補 劑陶瓷膏 {馬桶裂 紋裂縫 裂痕瓷磚修補劑 無痕坑洞 洗臉盆 水池 水槽 磁磚修補},"磁磚縫隙修補劑, 彩虹藍, 1個",0.8482319
c公a母,【Hp 惠普】Type C轉Usb3.0高速轉接頭 Type C公轉A母,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6200026273727417
c公a母,【I-Gota】Usb 2.0 Type C公 轉 Usb 2.0 A母 轉接線,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6168888211250305
c公a母,【Polywell】Usb3.1 Gen1 C公轉A母 轉接頭 /鋁殼 /灰色,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.591415286064148
c公a母,【Vention 威迅】Cub 系列 Usb 3.1 C公 對 A母 Otg 轉接頭 鋁合金,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6357759833335876
c公a母,【小橘嚴選】Usb Type-C Otg轉接頭 Type-C公轉Usb-A母-5入(適用鍵盤/滑鼠/隨身碟),"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.621001660823822
c公a母,【台灣霓虹】Type-C公轉Usb-A母轉接頭 Usb3.2 10Gbps傳輸,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5594972372055054
c公a母,【J5Create 凱捷】Usb3.1 Type-C公對Usb3.0 A母 轉接線-Jucx05,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5627021789550781
c公a母,【小橘嚴選】Usb Type-C Otg轉接頭 Type-C公轉Usb-A母-2入(適用鍵盤/滑鼠/隨身碟),"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6206548810005188
c公a母,【Joyroom】山水之寶 轉接頭 Joyroom Type-C公 轉 Usb-A母 轉接頭 1入組 Type-C To Usb-A 傳輸 充電均適用 Usb3.0 Type-C轉Usb,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5599243640899658
c公a母,【I-Gota】I-Toga 薄型 Usb 2.0 連接線 A公-A母 3米,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6145610809326172
c公a母,【Arum】Usb-C Type-C轉Hdmi-A數位影音轉接線公對母轉接器(Usb-C 3.1介面接口手機平板筆電設備適用),"麥克風電纜佳能（母）到 PC（3.5 公）10m, 單品, 混色",0.5534496307373047
c公a母,【小橘嚴選】Usb轉Type-C轉接頭 A公對C母(5入),"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6671094298362732
c公a母,【Relight 睿亮】Type-C公對母延長線 充電/傳輸音視頻 延長線 5A電源線(筆電平板手機可用/長2M),"麥克風電纜佳能（母）到 PC（3.5 公）10m, 單品, 混色",0.5384604930877686
c公a母,【Relight 睿亮】Type-C公對母延長線 充電/傳輸音視頻 延長線 5A電源線(筆電平板手機可用/長1M),"麥克風電纜佳能（母）到 PC（3.5 公）10m, 單品, 混色",0.5315033197402954
c公a母,I-Gota Usb 2.0 延長線 A公對A母 3.0米,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5704789161682129
c公a母,【Joyroom】Usb-A公轉 Type-C母轉接頭 2入裝,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6208946704864502
c公a母,【Joyroom】山水之寶 轉接頭 Joyroom Usb-A公 轉 Type-C母 轉接頭 2入組 Usb-A To Type-C 連接有線耳機 傳輸 充電均適用,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6155411601066589
c公a母,I-Gota Usb 2.0 延長線 A公對A母 1.8米,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5723217725753784
c公a母,【Vention 威迅】Hdmi-A轉Type-C+Usb-A 公對母 4K視頻同步採集卡 0.1M(Acw系列),"麥克風電纜佳能（母）到 PC（3.5 公）10m, 單品, 混色",0.5808022022247314
c公a母,【Uptech】Usb3.0 A公轉Type-C母轉接頭(Uc305),"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.6361439228057861
c公a母,【I-Gota】I-Gota Usb 延長線 A公對A母 5.0米,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.5725097060203552
c公a母,【I-Gota】Usb 3.0 A公-A母 延長線 1.8米,"GPMM3123 公2mm/母3.5mm 香蕉接頭, 混色, 3片",0.581960141658783
c公a母,【Powersync 群加】Hdmi A公 To Hdmi C母 轉接頭(Hdmia-Gmncmf0),"麥克風電纜佳能（母）到 PC（3.5 公）10m, 單品, 混色",0.5766763091087341
c公a母,Usb3.0 延長線 Type-A 公對母 Usb 3.0 延長線 加粗 高速延長線 3A 5Gbps德洋資訊(延長線),,
浴室鏡49,【Kikimmy】多款任選/85Cm噴霧廚房49件、浴室美妝鏡鏡遊戲組、太空熊扭蛋機、磁力片工程玩具組 88Pcs,"Miso Eye 簡單的矩形浴室玻璃鏡, 透明度",0.6260813
黑色內衣,【Swear 思薇爾】香波迷情系列C-D罩蕾絲包覆女內衣(黑色),豐盈蕾絲哺乳內衣,0.79328996
黑色內衣,【Swear 思薇爾】無痕美人系列A-D罩壓模素面無痕女內衣(黑色),豐盈蕾絲哺乳內衣,0.8148298
黑色內衣,【Swear 思薇爾】花頌系列B-F罩蕾絲包覆女內衣(黑色),豐盈蕾絲哺乳內衣,0.8060463
黑色內衣,【Sexbaby99】永不失聯的愛 大尺碼性感蕾絲開襠內褲-黑色Xl(內褲女內褲情趣內衣情趣內褲),Areumjoy 可愛蕾絲內衣襯裙,0.67226166
黑色內衣,【Sexbaby99】情慾花園-性感蕾絲免脫開襠褲-黑色(內褲女內褲情趣內衣情趣內褲),Areumjoy 可愛蕾絲內衣襯裙,0.7265998
黑色內衣,性感吊帶透視蕾絲輕紗黑色內衣睡衣(情趣內衣極度誘惑 生活情趣新鮮感Cosplay角色扮演),Areumjoy 可愛蕾絲內衣襯裙,0.76583636
黑色內衣,【Swear 思薇爾】浮光絢影系列B-F罩蕾絲包覆女內衣(黑色),豐盈蕾絲哺乳內衣,0.79716396
黑色內衣,【Sexbaby99】性福神偷 性感蕾絲內衣吊帶襪三件組-黑色(吊帶襪),Areumjoy 可愛蕾絲內衣襯裙,0.79220366
黑色內衣,【Sexbaby99】火辣女孩 性感蝴蝶結吊襪帶內褲組-黑色(內衣_內褲_三角褲_丁字褲_開襠褲_吊襪帶),Areumjoy 可愛蕾絲內衣襯裙,0.7160532
黑色內衣,【Sexbaby99】蝴蝶結緞帶串珠性感免脫丁字褲-黑色(內衣_內褲_三角褲_丁字褲_開襠褲_情趣內衣),Areumjoy 可愛蕾絲內衣襯裙,0.7347357
黑色內衣,【伊黛爾】3件組-茱莉海薇瞬間涼感無鋼圈零壓內衣1111限定(可可色+黑色+藍色),豐盈蕾絲哺乳內衣,0.7664697
黑色內衣,【Sexbaby99】秘密空間-性感開襠珍珠免脫開襠褲-黑色(內褲女內褲情趣內衣情趣內褲),Areumjoy 可愛蕾絲內衣襯裙,0.7300432
黑色內衣,【Bobo 女人香】馬甲型蕾絲吊帶連身性感連體衣-附黑色網襪/性感情趣內衣睡衣(褲底暗釦可開),Areumjoy 可愛蕾絲內衣襯裙,0.75936526
黑色內衣,【Sexbaby99】微醺迷情-性感蕾絲網紗低腰丁字褲-黑色(內褲女內褲情趣內衣情趣內褲),Areumjoy 可愛蕾絲內衣襯裙,0.7148223
黑色內衣,【愛衣朵拉】性感情趣內衣 削肩爆乳高衩連身衣(正反兩穿法 黑色/灰色),Areumjoy 可愛蕾絲內衣襯裙,0.79104155
黑色內衣,【Swear 思薇爾】木棉山夢系列B-F罩蕾絲包覆女內衣(黑色),豐盈蕾絲哺乳內衣,0.8163108
黑色內衣,【Daima 黛瑪】Mit台灣製B-C/透氣舒適軟鋼圈無痕內衣/台灣製內衣(黑色),矽膠隱形內衣,0.773808
黑色內衣,【Anlico】1件組 防震防擴機能提托無鋼圈內衣-黑色,矽膠隱形內衣,0.7805113
黑色內衣,【愛衣朵拉】開襠連身衣 性感尤物情趣內衣 薄透高衩死庫水(黑色/白色),Areumjoy 可愛蕾絲內衣襯裙,0.60268945
黑色內衣,【愛衣朵拉】性感內衣 三點式交叉綁帶比基尼 成套內衣褲(黑色/白色/藍色),Areumjoy 可愛蕾絲內衣襯裙,0.80762476
黑色內衣,【Triumph 黛安芬】雙11限定/2件組 提托集中/大罩杯 C-F罩杯內衣(無鋼圈 多款選),豐盈蕾絲哺乳內衣,0.7270796
黑色內衣,【Triumph 黛安芬】雙11獨家/3件組 美型透氣/支撐包覆 塑身衣/大尺碼 B-E罩杯內衣(無鋼圈 多款選),天絲蕾絲模壓運動內衣 R501,0.7449519
黑色內衣,【Ladyme】極光之星無鋼圈內衣褲-黑色(成套),Areumjoy 可愛蕾絲內衣襯裙,0.75096834
黑色內衣,【Anlico】1件組 舒適無鋼圈背心內衣-黑色,棉質細肩學生內衣,0.78593975
黑色內衣,【Anlico】1件組 超彈萊卡 無痕定位無鋼圈內衣-黑色,矽膠隱形內衣,0.78531384
黑色內衣,【歐香】馬甲型蕾絲吊帶連身性感連體衣-附黑色網襪/性感情趣內衣睡衣(褲底暗釦可開),Areumjoy 可愛蕾絲內衣襯裙,0.73466134
黑色內衣,【Anlico】1件組  柔軟親膚 蠶絲+莫代爾  無壓軟鋼圈內衣-黑色,矽膠隱形內衣,0.7758271
黑色內衣,【愛衣朵拉】三點式綁帶比基尼 私密開口 黑色薄紗成套內衣褲(性感內衣 情趣內衣 綁帶丁字褲),Areumjoy 可愛蕾絲內衣襯裙,0.76994085
黑色內衣,【曼格爾】3件組-盛夏尤娜石墨烯透氣網布無鋼圈裸氨內衣1111限定(豆沙/黑色/灰藍),豐盈蕾絲哺乳內衣,0.7276077
黑色內衣,【伊黛爾】黛彼天使石墨烯無鋼圈輕盈薄襯內衣(黑色),矽膠隱形內衣,0.76227033
福義,【福義軒】嬌麻餅(300G),"福義軒 嬌麻餅, 300g, 3包",0.9552368
福義,【福義軒】手工芝麻蛋捲500G 兩入組(家庭號),"福義軒 黑芝麻脆餅, 320g, 10袋",0.8517206
福義,【福義軒】福椒蘇打餅3入組(胡椒餅招牌 鎮店之寶),"福義軒 福椒蘇打餅 300g, 2包",0.9697119
福義,【福義軒】手工芝麻蛋捲(禮盒 600G),"福義軒 黑芝麻脆餅, 320g, 10袋",0.8415487
福義,【福義軒】福椒蘇打餅(300G),"福義軒 福椒蘇打餅 300g, 2包",0.9571636
福義,【福義軒】嬌麻餅3入組(蘇打餅 香辣酥麻的明星商品),"福義軒 嬌麻餅, 300g, 3包",0.9729936
福義,【福義軒】手工芝麻蛋捲500Gx3包組(家庭號),"福義軒 嬌麻餅, 300g, 3包",0.860045
福義,【福義軒】羊芋脆餅 培根(葷食 120G),"福義軒 乳酪蘇打餅, 300g, 1包",0.8692877
福義,【福義軒】檸檬薄片(320G 奶蛋素),"福義軒 拿鐵薄餅, 260g, 6包",0.88747543
福義,【福義軒】湘辣蘇打餅(306G 植物五辛素),"福義軒 福椒蘇打餅 300g, 2包",0.940752
福義,【福義軒】手工芝麻蛋捲500Gx4包組(家庭號)雙11限定,"福義軒 黑芝麻脆餅, 320g, 10袋",0.8629862
福義,【福義軒】檸檬薄片(320G),"福義軒 蜂蜜薄片, 25g, 40包",0.8715144
福義,【福義軒】湘辣蘇打餅(306G),"福義軒 福椒蘇打餅 300g, 2包",0.9291901
福義,【福義軒】香椿蘇打餅／福椒餅／嬌麻餅(任選6包組),"福義軒 福椒蘇打餅 300g, 2包",0.9586883
福義,【福義軒】奶油椰子餅(270G 奶素),"福義軒 青檸奶香餅, 240g, 1包",0.8656257
福義,【福義軒】手工原味機能蛋捲350G4包組(家庭號),"福義軒 嬌麻餅, 300g, 3包",0.82942116
福義,【福義軒】福椒蘇打餅5入組,"福義軒 福椒蘇打餅 300g, 2包",0.95267475
福義,【福義軒】紐奧良烤雞餅(270G 葷食),"福義軒 嬌麻餅, 300g, 3包",0.87682676
福義,【福義軒】無糖餅(380G 奶素),"福義軒 五黑餅, 288g, 10袋",0.89489377
福義,【福義軒】黑芝麻脆餅(320G 奶素),"福義軒 黑芝麻脆餅, 320g, 4袋",0.9490699
福義,乙乙雜貨店  福義軒  嘉義 福義軒 薄片 巧克力 蛋黃 紅麴 奶油椰子 檸檬 多種口味,"福義軒 乳酪蘇打餅, 300g, 1包",0.8953818
福義,福義軒  嘉義 福義軒 薄片 巧克力 蛋黃 紅麴 奶油椰子 檸檬 多種口味,"福義軒 拿鐵薄餅, 260g, 6包",0.91355944
福義,【福義軒】奶奶的餅(400G 奶蛋素),"福義軒 青檸奶香餅, 240g, 1包",0.89342475
福義,【福義軒】原味 麻雀蛋酥(170G),"福義軒 嬌麻餅, 300g, 3包",0.8577888
福義,【福義軒】葡萄鬆餅(310G 奶素),"福義軒 嬌麻餅, 300g, 3包",0.864939
福義,【福義軒】蜂蜜薄片(230G 奶素),"福義軒 蜂蜜薄片, 25g, 40包",0.938802
福義,【福義軒】純鮮乳餅(290G  奶蛋素),"福義軒 青檸奶香餅, 240g, 1包",0.87761074
福義,【福義軒】牛奶 麻雀蛋酥(170G),"福義軒 嬌麻餅, 300g, 3包",0.85314095
福義,【福義軒】松露餅乾155G(3入組),"福義軒 五黑餅, 288g, 10袋",0.84673303
福義,【福義軒】拿鐵薄餅 咖啡(260G 奶蛋素),"福義軒 拿鐵薄餅, 260g, 6包",0.9313158
獨立筒床墊,【Lunio】Nooz Helix標準雙人5尺乳膠獨立筒床墊(英國工藝五星級飯店躺感 專為台灣人所打造 平價高Cp),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8151848
獨立筒床墊,【Slim】石墨烯X天絲乳膠記憶膠透氣獨立筒床墊(雙人5尺),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.77152663
獨立筒床墊,【藤原傢俬★捲包床】黑豆腐3D全透氣硬式獨立筒捲包床雙人(5尺),高級床墊套 D153,0.7663678
獨立筒床墊,【睡芝寶】正反可睡-3M防潑水抗菌蜂巢獨立筒床墊(雙人5尺-小孩/長輩/體重重專用-防疫好眠),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8212182
獨立筒床墊,【Slim奢華型】天絲乳膠記憶膠防蹣獨立筒床墊(雙人5尺),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.8038546
獨立筒床墊,【Ihouse】全方位透氣 雙人5尺高迴彈高壓縮獨立筒床墊(軟硬適中),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8125452
獨立筒床墊,【Ihouse】石墨烯+乳膠+台灣中鋼護脊獨立筒床墊 雙人5尺(台灣眠床S1),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.77668756
獨立筒床墊,【藤原傢俬】3M吸濕排汗硬式獨立筒床墊(單人3尺3C),高級床墊套 D154,0.79323184
獨立筒床墊,【Assari】瑪爾斯真四線3M防潑水竹炭獨立筒床墊(雙人5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.7922669
獨立筒床墊,【Looca】石墨烯+乳膠+護脊2.4Mm獨立筒床墊(雙人5尺-送石墨烯枕+保潔墊),高級床墊套 D153,0.7235989
獨立筒床墊,【藤原傢俬】飯店專用款日式獨立筒床墊(3.5尺單人加大),高級床墊套 D130,0.79222673
獨立筒床墊,【Esse御璽名床】防蹣抗菌精緻手工獨立筒床墊-雙人-防疫好眠,"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8306324
獨立筒床墊,【藤原傢俬】防螨抗菌豆腐蜂巢式獨立筒床墊雙人(5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.80667424
獨立筒床墊,【Assari】優眠3M防潑水高彈力支撐獨立筒床墊(雙人5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8021921
獨立筒床墊,【Assari】優眠高彈力支撐獨立筒床墊(雙人5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8061397
獨立筒床墊,【亞珈珞】透氣升級款-3M防潑水三線獨立筒床墊(雙人),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8057551
獨立筒床墊,【Assari】百特3M防潑水歐式緹花三線獨立筒床墊(雙人5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.790905
獨立筒床墊,【Ihouse】全方位透氣 雙大6尺高迴彈高壓縮獨立筒床墊(軟硬適中),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8120887
獨立筒床墊,厚5公分   90*190公分 記憶乳膠床墊 軟硬適中👍 床墊 雙人 單人床墊 單人加大 加厚 宿舍 學生床墊 榻榻米 折疊軟床,Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.8540344
獨立筒床墊,【Assari】五星飯店專用正硬式四線獨立筒床墊(雙人5尺),高級床墊套 D154,0.7804306
獨立筒床墊,【德國Emma】Hybrid獨立筒床墊 送保潔墊 標準雙人(歐洲獲獎獨立筒 100天試睡),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.8261417
獨立筒床墊,【藤原傢俬】藤原豆腐捲包雙人獨立筒床墊(5尺),高級床墊套 D154,0.78561294
獨立筒床墊,【Slim奢華型】天絲乳膠記憶膠防蹣獨立筒床墊(雙人加大6尺),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.7951478
獨立筒床墊,【Assari】舒眠高彈力支撐三線獨立筒床墊(雙人5尺),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.798342
獨立筒床墊,【Famo】膠原蛋白乳膠抗菌硬式獨立筒床墊(雙人5尺),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.7567609
獨立筒床墊,【Assari】立體加厚緹花正硬式三線獨立筒床墊(單人3尺),高級床墊套 D154,0.77570724
獨立筒床墊,【睡芝寶】正反可睡-3M防潑水抗菌蜂巢獨立筒床墊(單人3.5尺-小孩/長輩/體重重專用),Agiotex 越南 YENA 2 層可折疊乳膠床墊多單,0.7718209
獨立筒床墊,【藤原傢俬】3M防潑水3D透氣蜂巢式三線獨立筒床墊5尺3F(雙人),高級床墊套 D130,0.80099636
獨立筒床墊,【Lunio】Quantum Max石墨烯雙人6尺獨立筒床+枕(全新升級 雙層設計 側邊強化 高衝擊耐壓),"Eurus 棉質 punggi 雙面床墊, 獨立粉紅色",0.7842593
獨立筒床墊,【Ihouse】三線備長炭防蹣抗汙五星飯店獨立筒床墊(單人加大3.5尺),高級床墊套 D154,0.7936186
英式茶具,【Jen】英式單人下午茶子母壺茶具組(2色可選),"PAWIE 下午茶時間 8件套 C, 1套, 方形砧板，橢圓盤，布朗喬波普茶具，星花茶具",0.7748571
英式茶具,英式復古浮雕陶瓷天使下午茶一壺二杯茶具組-2色可選,"PAWIE 下午茶時間 8件套 C, 1套, 方形砧板，橢圓盤，布朗喬波普茶具，星花茶具",0.7956544
英式茶具,【Jen】英式下午茶手繪描金一壺二杯茶具組(花園),"PAWIE 下午茶時間 8件套 C, 1套, 方形砧板，橢圓盤，布朗喬波普茶具，星花茶具",0.7589842
英式茶具,【Jen】英式復古浮雕陶瓷藍色天使下午茶一壺二杯茶具組,"PAWIE 下午茶時間 8件套 C, 1套, 方形砧板，橢圓盤，布朗喬波普茶具，星花茶具",0.789246
英式茶具,【Jen】英式下午茶手繪描金子母壺咖啡杯子茶具組(一杯一壺),"PAWIE 下午茶時間 8件套 C, 1套, 方形砧板，橢圓盤，布朗喬波普茶具，星花茶具",0.7264439
